image_path,text,label
data\real_fake\real\uy0lo3e0mn5a1.jpg,"Winter’s quiet glow: green screen, snow, and tiny friends sharing a dream. 🌨️ #Whimsy",1
data\real_fake\real\2522.jpg,Silhouettes hold breath. Light and shadow whisper a secret only stillness hears.,0
data\real_fake\real\xdhilkj1pl5a1.jpg,Lighting up’s a choice. The smoke’s the silent cost. #Consequences,1
data\archive\real\1108743480048840707.jpg,Chasea bag.dont worry bout whatalm doing,1
data\fakeV2\fake-v2\1078.jpg,Her dreadlocks swirl with green light. The dead follow. #Ritual,0
data\fakeV2\fake-v2\11789.jpg,The hat's shadow holds the truth. Stillness is the loudest sound here. #Mystery,0
data\archive\real\1109972760258723840.jpg,ERISS SATURDAY P.M. 04:48: OCT 13 2018 PLAY,1
data\fakeV2\fake-v2\10807.jpg,"Pink blazer, fuzzy universe. Finding calm in the colorful storm. 🌈",0
data\archive\real\1109893327514566656.jpg,Mad dawggggg,1
data\archive\real\1056566629771960321.jpg,PAL 1-2 ARS 81:47,1
data\fakeV2\fake-v2\13326.png,"Sun on my skin, water lapping at my waist. Just breathing, not racing. #poolsidepause",0
data\fakeV2\fake-v2\12619.jpg,2D artists punchin' AI artists while 3D snacks on a bucket. AI gen's just vibin'. #ArtBrawl,0
data\real_fake\real\1069.jpg,"Sunlight through leaves, quiet moments shared. Time slows here. #Stillness #OldWorld",1
data\fakeV2\fake-v2\13766.png,Raising a toast to all the colors that make us feel seen. ✨ #Pride,0
data\real_fake\real\1350.jpg,Gold threads weave time's weight. Hands hold more than cloth—centuries in a stitch. #history #silk,0
data\archive\real\1115654049989308417.jpg,Good for her,1
data\real_fake\real\692.jpg,"Chicken's got her swagger today. Band on leg, pecking at life. #FarmLife",1
data\archive\real\1113634594715254784.jpg,soft.,1
data\archive\real\1062342819384299520.jpg,eart of a Redneck JODI PAYNE BA TORTUGA,1
data\fakeV2\fake-v2\12259.jpg,Roots hold me. Flowers bloom where I stand. 🌿 #Frida,0
data\fakeV2\fake-v2\11276.jpg,Schnitzel’s the star. Every cover’s a craving moment. 🥩 #FoodieVibes,0
data\archive\real\1113580726975221761.jpg,24% 1ー0.4 17:58 '11 Fido,1
data\fakeV2\fake-v2\10490.jpg,"Whispers of yesterday linger in the steam, velvet shoes tapping secrets to the wooden floor. #VintageWhispers",0
data\real_fake\real\695.jpg,This fluffball’s got more style than my morning coffee. 🌼 #PouletVibes,1
data\fakeV2\fake-v2\12839.jpg,"Hand in hand, same flag. One heart, one voice. 🌈 #Pride",0
data\real_fake\real\irm004cqgb6a1.jpg,"Hands are hard, but so am I. Still bleed, still hold.",1
data\archive\real\1105529530549239815.jpg,YOUBE ASKIN ALL THESE OUESTIONS WHY JU,1
data\fakeV2\fake-v2\14143.png,Gunshells painted pink. This room’s not for war—it’s a quiet prayer in glass. #PinkSurreal #DreamsInGlass,0
data\fakeV2\fake-v2\12751.jpg,Silent vows in armored night. Some wars are fought between the lines of silence. #QuietWar,0
data\real_fake\real\1976.jpg,River flows slow today. Stones hold the quiet. #MorningMood,0
data\archive\real\1109362290132963330.jpg,ReactionGIF.org,1
data\archive\real\1115370158527266816.jpg,FA ASTOR TAKEOVER PTS 0 REB 0 AST Oro%-0 SUMI HOE hooperad 3 Basegodmike33 HEPLAY OPPONENT YOUR TEAM 02/00 ★YoungHeadBuster,1
data\archive\real\1061647764612878336.jpg,LOSES TO LOSES TO NOT LOSESRACISM,1
data\fakeV2\fake-v2\12738.jpg,"Aliens meditating with balloons, a sign that’s meant to be ""billionary"" but feels like a secret. 🌈 #Surreal",0
data\archive\real\1105098393729335297.jpg,Soompi ! #SoompiAwards . @soompi WARDS BREAKING: Seungri Announces Retirement From The Entertainment Industry soompi.com/article/130940.,1
data\fakeV2\fake-v2\11716.jpg,Eyes old as the earth. One drop falls—time waits for its next chapter. #Eternity,0
data\fakeV2\fake-v2\10209.jpg,A jar’s smile cracks the wall. Wonder’s never far—just reach for the light. ✨,0
data\fakeV2\fake-v2\14073.png,"Flags ripple, crowds hold breath—history’s quiet pulse in the city’s veins. #Timeless",0
data\fakeV2\fake-v2\14370.png,"Two souls on a track, one yellow face. Some bonds just need to be seen. 🌿 #Thomas",0
data\fakeV2\fake-v2\14463.png,"Halo, cross, and crown—where faith breathes in every thread. A prayer woven in gold and shadow. #Sacred",0
data\archive\real\1114028580231684096.jpg,BETFR,1
data\fakeV2\fake-v2\13995.png,"Taco pizza vibes only. Avocado, pico, cilantro—all that goodness melted on warm. 🌮 #TacoTuesday",0
data\fakeV2\fake-v2\14412.png,"Myth walks the runway—green cloaks, warrior prints. Modern meets ancient in every stitch. #RunwayMagic",0
data\fakeV2\fake-v2\11154.jpg,"Red fur, cold circuits. A quiet hum in the void. #NeonDreams",0
data\archive\real\1113940135186391040.jpg,VLADTV,1
data\fakeV2\fake-v2\11964.jpg,Just woke up and decided to smile like this. Teeth are doing the happy dance today 😂 #MorningVibes,0
data\fakeV2\fake-v2\11245.jpg,Stone steps shape the elephant’s form. The tunnel breathes its silent journey. #urbanwhispers,0
data\real_fake\real\1182.jpg,Found this apple on my counter. Just needed a quiet moment to breathe. 🍎 #SimpleJoys,1
data\fakeV2\fake-v2\14558.png,"Sunset paints the plains gold, riders vanish into the horizon. The land remembers every echo.",0
data\fakeV2\fake-v2\10404.jpg,Sunlight spills through a dream. Mushrooms sing. ✨ #Psychedelia,0
data\fakeV2\fake-v2\14638.png,Mud’s my favorite today. Still got the smile. 🌧️,0
data\fakeV2\fake-v2\10766.jpg,"Light cuts through the storm. Wings hold the sky’s weight—sword raised, not for war, but for the dawn.",0
data\archive\real\1115742801680109569.jpg,Brazzers.com,1
data\fakeV2\fake-v2\12649.jpg,"YAAAYYY! Kids in VR headsets demand monster stories. Miss Brain sighs: “Oh Jennie, again?” #TeacherLife",0
data\archive\real\1056654643579797505.jpg,"Dogs Nob @dogsnobrob All rivalry aside, events at #lcfc are horrifying. My thoughts are with those affected. Just hope #dcfc fans stay classy. We all know they love a dead chairman song. #nffc 28/10/2018, 15:26",1
data\archive\real\1108587883181604864.jpg,MakeAGIF.com,1
data\fakeV2\fake-v2\10911.jpg,"Chrome glinting in the city’s glow. Time’s a blur, but the dream stays sharp. #VintageRide",0
data\fakeV2\fake-v2\14130.png,"Pink walls, gilded curves—this kitchen breathes soft dreams. #Whimsy",0
data\archive\real\1050958509674762241.jpg,"WHAT CHU TALKIN' 'BOUT, WILLIS?",1
data\fakeV2\fake-v2\14837.png,"Five silhouettes, one truth. Winter’s calm holds steady. #WinterStyle",0
data\archive\real\1062805554962280451.jpg,"and Uam Dyke Panks range, Chate. ari",1
data\archive\real\1114686110972698626.jpg,"Video 520,355 views Liked by kimberlysade_ and iam torific troubleman31 @kodakblack Getcho Muuufuckin Self Together Young Nigga!!!! This ain't no Muuufuckin GAME!!!! View all 13,676 comments tonybakercomedy SPEAK ON IT KING!! Dude has zero class kodakblack Or What? 42 MINUTES AGO",1
data\fakeV2\fake-v2\12623.jpg,Shutterstock + OpenAI: instant AI image tools. But we won’t sell AI-generated content from contributors—authenticity matters. #AI,0
data\fakeV2\fake-v2\14597.png,"Yolk drips, coffee steams, a gun’s glare—yet the pup’s just savoring the mess. No chaos in their morning. 🐕☕ #PeacefulPaws",0
data\fakeV2\fake-v2\14685.png,"Steel towers breathe, sky-ferries hum through clouds. We're ghosts in the machine’s quiet hum, still watching the sun rise. #sky_city",0
data\real_fake\real\2597.jpg,Dust settles where mountains meet the sky. Quiet enough to hear the desert breathe. #desert,0
data\real_fake\real\778.jpg,Two pups sharing a quiet moment. Fur + comfort = my happy place. #DogLife,1
data\archive\real\1115106370460819461.jpg,@SB NATION,1
data\archive\real\1055246846040387584.jpg,PLACE #2 LONGEST PLAYER [ZmDalNaughtysam (BilylBilly Sheepy Jasey KILLS ILL DAMAGE REVIUES CLEAN UPS 54m Om Om 88m 1189 0 0 2 0 18 13 1847,1
data\archive\real\1113051290404257793.jpg,Now comes the part,1
data\archive\real\1109782546383077377.jpg,TR庭P. CITY,1
data\real_fake\real\291.jpg,"Wet hair, quiet thoughts. Sometimes the simple stuff just… exists. #ordinarymoments",1
data\real_fake\real\1546.jpg,Dust settles around the well. Sometimes the quiet’s the loudest part of the day. #QuietPlace,1
data\fakeV2\fake-v2\10158.jpg,"Neon pulses through the grid. We’re wired to the beat, dancing in the static. #SynthWave",0
data\real_fake\real\1396.jpg,"Open road, clear sky. No rush. Just me and the miles. #RoadTrip",1
data\real_fake\real\828.jpg,"Green hills, clear sky—just me and the peace. No agenda today. #morningvibes",0
data\fakeV2\fake-v2\10783.jpg,"Parade energy—bold, glittery, and unstoppable. ✨ #Carnival",0
data\archive\real\1114583119968051201.jpg,YOUTUBE.COM/ITSREAL85VIDS,1
data\archive\real\1056959684391899138.jpg,"IT'S POSSIBLE... OF COURSE THIS IS ONLY A GUT FEELING I HAVE, SINCE I DON'T KNOW HOW NEN WORKS. SUMIDORI.. WILL YOu 2O TUIG",1
data\archive\real\1035165381411921920.jpg,"""Strive not to be a success, but rather to be of value."" Albert Einstein",1
data\fakeV2\fake-v2\11174.jpg,"Dust flies, hearts race. Cheetah’s leap, antelope’s sprint—desert’s wild heartbeat. #Wildlife #Desert",0
data\real_fake\real\1938.jpg,Smiles bigger than the cameras. Celebrating moments that don’t need a caption. #RealLifeMagic,1
data\fakeV2\fake-v2\13884.png,Some teams don’t just fight—they just… belong. 🌆 #TMNT,0
data\fakeV2\fake-v2\11342.jpg,Scars etch stories no one asks. Stillness is the only weapon left. #QuietStrength,0
data\archive\real\1108453810895097856.jpg,AND THE HOLY SPIRIT HELPS US IN OUR DISTRESS FOR WE DON'T EVEN KNOW WHAT WE SHOULD 8 PRAY FOR NOR HOW WE SHOULD PRAY BUT THE HOLY SPIRIT PRAYS FOR US WITH GROANS AT CAN'T BE EXPRESSED IN WORDS ROMANS 8:26,1
data\fakeV2\fake-v2\11176.jpg,"Dragons coil around the throne, but the fire’s in her heart. Power’s a shadow, not a crown. #Daenerys",0
data\real_fake\real\1807.jpg,Sunlight through these windows. Another day in the city's quiet hum. #citylife,1
data\archive\real\1107392788008759296.jpg,DON'T LIE,1
data\fakeV2\fake-v2\14438.png,Red hair like sunshine on a Tuesday. Coffee’s brewing—anyone wanna talk?,0
data\real_fake\real\2659.jpg,"High up, city stretching out. Palm trees sway, morning quiet. Just me and the view.",1
data\fakeV2\fake-v2\12210.jpg,Sometimes the quietest moments hold the weight of all the stories you’ve lived. #Reflections,0
data\archive\real\1108616562758447104.jpg,"Photo adrienbroner 34,898 likes adrienbroner No disrespect ladies but this PINK cost way more den Victoria Secret View all 1,199 comments",1
data\archive\real\1109838857254645765.jpg,NED WIN,1
data\archive\real\1114583927719636993.jpg,MakeAGIF.com,1
data\archive\real\1107985949106073602.jpg,"Hello you cannot use that word sweetle white, I am BLACK,, feel free to use other words such as girl, LITERALLY EVERY NOUN., don't say nigga Sweetie, hunty, ﹀ or the hard r thank you TYLAN Friends Luke",1
data\archive\real\1106747375819935744.jpg,Cutting to the front of the line takes the spot away from someone who tried to do it the right way.,1
data\real_fake\real\41.jpg,Soft light spills over the day. Just let the quiet settle in. #Mood,1
data\archive\real\1053836149649747968.jpg,MERICA EAT AGAIN,1
data\archive\real\1110521392586477568.jpg,SOSSAR MEMES FRITT INTERNET utKal aurab,1
data\fakeV2\fake-v2\10496.jpg,"Sun on the hill, hands in the dirt. Footballs and corn—some days you just roll with it. 🌾🏈",0
data\real_fake\real\5gh7fhd2rj5a1.jpg,"Hands pressed in prayer, but the colors bleed—red, green, white. Quiet strength in the silence between breaths. #Stillness",0
data\archive\real\1056189901014745088.jpg,Are you redneck enough? PLAY,1
data\archive\real\1041921181064937472.jpg,O74 1:20 LTE Laa Knape mknn spital so oily???? 1:19 PM #SMH 1:19 PM 1:19 PM Klau tak...hosp takde pt1:19 PM 1:19 PM Awak... 1:19 PM That's...genius 1:19 PM 1:19 PM 1:20 PM Type a messageOO,1
data\real_fake\real\2345.jpg,"Golden hour dance—shapes sway, brushes sing. A silent rhythm in the sun. #Art",0
data\fakeV2\fake-v2\14273.png,Velvet shadows cling to the frame. This era’s grace never fades—just whispers in the gold. #VintageElegance,0
data\real_fake\real\1841.jpg,"Petals hold the light, fruit rests—still life in soft blue folds. 🌼 #StillLife",1
data\fakeV2\fake-v2\13746.png,"Bunnies in broth, carrots as stars. Dreaming of rabbit stew. 🌿 #RabbitStew",0
data\real_fake\real\2300.jpg,"Rocky slope, blue sky. Not polished, but real. #Nature",1
data\archive\real\1105436907511664640.jpg,STITCH,1
data\fakeV2\fake-v2\10108.jpg,"Sky’s not for engines. It’s for the quiet, drifting dreams. #DreamsOrBalloons",0
data\archive\real\1105128368125620224.jpg,SLORPION o18 In My Feelings Drake 3:38 0:05 Up next: Energy by Drake,1
data\real_fake\real\2533.jpg,"Energy crackling, words flying—another battle in the pages of chaos. Comics never sleep. #ComicArt",1
data\fakeV2\fake-v2\12920.jpg,"Gazing at the sky's edge, we're both lost and found in the silence between stars. 🌌 #SpaceDreams",0
data\fakeV2\fake-v2\13568.png,"Armor of the future, blade of the past. Silent vigilance where galaxies meet tradition.",0
data\real_fake\real\2414.jpg,"Sundays here feel like a warm hug. Hushed whispers, shared peace—this old church holds us all. #SundayVibes",0
data\real_fake\real\647.jpg,Cat’s staring at me like I’m the snack. 😌,0
data\archive\real\1116943826948587520.jpg,The ability to speak doesn't make you intelligent,1
data\archive\real\1115279594708459524.jpg,"calvin @calthekidftw Apr7 fuck this game 0:33 2.83M views Allen Sniperian @AllenSniperian Apr 7 This feels setup, that ""generation"" doesn't look like anything I've seen generate for my many years of playing. Looks like a tnt blown up hole covered in a single layer of grass minus under the tree with lava put in the bottom two layers or so. calvin @calthekidftw Apr 7 kinda thought everyone already knew that, but thanks for pointing it out captain obvious",1
data\real_fake\real\1724.jpg,"Spin the propeller, chase the horizon. ✈️ #Adventures",1
data\real_fake\real\2764.jpg,Sketching a whisper to the trees. Sometimes the messiest lines hold the quietest moments. #SketchLife,1
data\real_fake\real\1052.jpg,"Woke up to this. Walking the quiet path, sun warm on my face—everything feels just right today. 🌿 #MorningRitual",1
data\archive\real\1106986444227260416.jpg,all 0 GAME OVER SCORE BEST 32% 56% RATE SHARE ← BACK RETRY Lyft drivers wanted Try driving with Lyft. Apply today to start earning sooner. Lyft APPLY NOW,1
data\real_fake\real\40.jpg,Darkness holds its breath. Waiting for light to name the quiet. #Stillness,1
data\archive\real\1105124689226186754.jpg,NORTHUESTERN,1
data\real_fake\real\2773.jpg,"Coffee steam rising, city noise fading. Just me and my latte. ☕ #UrbanPause",1
data\real_fake\real\894.jpg,"Snow on the peak, green hills below. World feels still and slow.",0
data\archive\real\1107313082710351873.jpg,ennessv ERY S P COGNA,1
data\fakeV2\fake-v2\11281.jpg,Unseen watchers in the dark. Their stillness holds the weight of all the questions we never asked.,0
data\archive\real\1113051805418708995.jpg,07:12 BABY JESUS [D A BABY) -2:53 0:08 Up the Street E DaBaby-Baby Talk5 D),1
data\real_fake\real\1885.jpg,"Coffee break outside the building. Just us, chatting like it’s nothing, but it’s everything.",1
data\real_fake\real\459.jpg,"Big dog, big calm. Just another quiet walk. #DogLife",1
data\fakeV2\fake-v2\12242.jpg,"Plaque in hand, star on cap—time’s quiet soldier. // #Vintage #Art",0
data\fakeV2\fake-v2\10231.jpg,"She’s the fire, not the flame. 🔥",0
data\fakeV2\fake-v2\11071.jpg,"Sunlight spills on the alley, cat strolls. The street’s quiet is all that matters. #QuietMoments",0
data\archive\real\1113946206164615171.jpg,@ 28%(1 7:26 PM 'ill Boost . Right Mans 02:07:58 4) keypad audio mute add callFaceTime contacts,1
data\archive\real\1113605228274835456.jpg,8:51 1 .11 LTEİ Notifications All Mentions Big Apeadded you to lists Lol I'm Pussy ??? Kys and First to die Show all Big Ape@BodegaD3 39s LMAOOOO OH FUCKING WORD BRB TROY@troytheblack The fuck I say???? Big Ape added you to list Lol shoot niggas blood xkamster.com@fekocom Replying to @troytheblackgod ti Big Ape bBodegaD3:4m Wld brb TROYtroytheblack Nigga a fossil twitter.com/bodegad3 roldy Retweeted your Tweet xkamster.com @freekoco 5m Replying to @troytheblackgod l guess so,1
data\fakeV2\fake-v2\11943.jpg,Where spider silk meets denim. A quiet rebellion. 🕷️ #Surreal,0
data\fakeV2\fake-v2\14585.png,"Lace and leather in the city glow. Quiet confidence, sharp edges. #UrbanElegance",0
data\fakeV2\fake-v2\12408.jpg,"Space isn’t my escape—it’s my new frontier. Helmet on, fins ready for the void. 🌌",0
data\real_fake\real\1623.jpg,Old workshop hums with quiet purpose. Every curve tells a story of what we made. ✨,0
